text,label,model
"മലയാള സിനിമയുടെ നക്ഷത്രം ദിലീപ് വീണ്ടും വമ്പിച്ച പ്രൊജക്ട് ആരംഭിച്ചു. തന്റെ പുതിയ ചിത്രത്തിന്റെ ഷൂട്ടിംഗ് കൊച്ചിയിൽ തുടങ്ങി. ഈ ചിത്രത്തിൽ ദിലീപ് ഒരു വ്യത്യസ്ത കഥാപാത്രത്തിൽ എത്തുന്നു, കൂടാതെ പ്രശസ്ത സംവിധായകൻ വിനയകന്റെ നേതൃത്വത്തിൽ നിർമ്മാണം നടക്കുന്നു. ചിത്രത്തിന്റെ ആദ്യ ലുക്കും അനൗൺസ് ചെയ്തിട്ടുണ്ട്. ആരാധകർ ചിത്രത്തെക്കുറിച്ച് കാത്തിരിക്കുന്നു.",0,openai
ഇന്ത്യൻ ക്രിക്കറ്റ് ടീം ടി20 ലോകകപ്പിൽ ചാമ്പ്യന്മാരായി. ദക്ഷിണാഫ്രിക്കയെ ഫൈനലിൽ 7 റൺസിന് തോൽപ്പിച്ചുകൊണ്ട് ടീം ഇന്ത്യ 11 വർഷത്തിന് ശേഷം ഐസിസി ട്രോഫി നേടി. വി‍രാട് കോഹ്ലിക്ക് പ്ലെയർ ഓഫ് ദ മാച്ച് പുരസ്കാരം ലഭിച്ചു.,1,deepseek
"സിനിമാ പ്രേമികളുടെ കാത്തിരിപ്പിന് അടിയുറപ്പായി! പ്രശസ്ത സംവിധായകൻ രഞ്ജിത് പുതിയ സിനിമയുടെ ഷൂട്ടിംഗ് ആരംഭിച്ചു. 'കണ്ണൻ' എന്ന പേരിൽ പ്രഖ്യാപിച്ച ഈ ചിത്രം, ഒരു വലിയ താരസംഘമായുള്ള നാടകീയമായ കഥയെ ആസ്പദമാക്കുന്നു. ഈ മാസം 15-ന് ആദ്യ ഷോട്ട് എടുക്കാനാണ് പദ്ധതിയിടുന്നത്. ശാരിക, ജയസൂര്യ തുടങ്ങിയ താരങ്ങൾ പ്രധാന കഥാപാത്രങ്ങളായും എത്തുന്നുവെന്ന് റിപ്പോർട്ടുകൾ പറയുന്നു.",0,openai
ലോക ബാഡ്മിന്റൺ റാങ്കിംഗിൽ ഇന്ത്യൻ താരം എച്ച്.എസ്. പ്രണോയിക്ക് വലിയ മുന്നേറ്റം. അടുത്തിടെ നടന്ന പ്രധാന ടൂർണമെന്റുകളിലെ മികച്ച പ്രകടനമാണ് പ്രണോയിയെ ആദ്യ അഞ്ചിൽ എത്തിച്ചത്. ഇത് ഇന്ത്യൻ ബാഡ്മിന്റൺ രംഗത്തിന് വലിയ ഉണർവ് നൽകി. അടുത്ത ഒളിമ്പിക്സിൽ പ്രണോയിയിൽ നിന്ന് മെഡൽ പ്രതീക്ഷിക്കുന്നു.,1,gemini
തിരുവനന്തപുരത്ത് നടന്ന സംസ്ഥാന സ്കൂൾ ചെസ്സ് ചാമ്പ്യൻഷിപ്പിൽ കോഴിക്കോട് ജില്ല ഓവറോൾ കിരീടം സ്വന്തമാക്കി. വാശിയേറിയ മത്സരത്തിനൊടുവിൽ അവസാന റൗണ്ടിൽ മികച്ച പ്രകടനം കാഴ്ചവെച്ചാണ് കോഴിക്കോട് ജേതാക്കളായത്. സംസ്ഥാനത്തിന്റെ വിവിധ ഭാഗങ്ങളിൽ നിന്നുള്ള നിരവധി വിദ്യാർത്ഥികൾ പങ്കെടുത്തു.,1,gemini
ടാറ്റ മോട്ടോഴ്സ് ഇന്ത്യൻ മാർക്കറ്റിനായി പുതിയ ഇലക്ട്രിക് കാറുകളുടെ ലോഞ്ച് തയ്യാറെടുക്കുന്നു. പരിസ്ഥിതി സൗഹൃദ ടെക്നോളജിയിൽ ശ്രദ്ധ കേന്ദ്രീകരിച്ചിരിക്കുന്നു.,2,sarvam
"നിന്റെൻഡോയുടെ ഐക്കണിക് വീഡിയോ ഗെയിമിനെ അടിസ്ഥാനമാക്കിയുള്ള ഹോളിവുഡ് സിനിമ 2023 നവംബറിൽ റിലീസ് ചെയ്യും. മാർിയോ, ലൂയിജി എന്നിവരുടെ ജീവിതകഥയുടെ സിനിമാടിക് പതിപ്പ് ആസ്വദിക്കാൻ ആഗ്രഹിക്കുന്ന ആരാധകർക്ക് ഇത് ഒരു സന്തോഷവാർത്തയാണ്.",0,sarvam
ഏഷ്യൻ ഫുട്ബോൾ സീനിയർ ചാമ്പ്യൻഷിപ്പിൽ ഇന്ത്യൻ ടീം ഫൈനലിലേക്ക് മുന്നേറി. ഫൈനൽ മത്സരം വൈകുന്നേരം നടക്കും.,1,sarvam
"ചെറുകിട വ്യവസായങ്ങൾക്കായി കേരള സർക്കാർ സബ്സിഡി പദ്ധതി ആരംഭിച്ചു. ഉൽപ്പാദനം, ജോലി അവസരങ്ങൾ വർദ്ധിപ്പിക്കാൻ ലക്ഷ്യമിട്ടുള്ള ഈ പദ്ധതി 1000 കമ്പനികൾക്ക് സഹായം നൽകും.",2,sarvam
1. **ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന് ചീഫ് സെലക്ടർ മാറ്റം** ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ ചീഫ് സെലക്ടറായി റഞ്ചി ശർമ്മയെ നിയമിച്ചിരിക്കുന്നു. സെലക്ഷൻ കമ്മിറ്റി തലത്തിൽ നടന്ന മാറ്റത്തിനൊപ്പമാണ് ഈ തീരുമാനം. 2. **ഒളിമ്പിക്സിൽ സ്വർണം നേടിയ നെയ്ത്തല്‍ക്കാരി** ടോക്കിയോ ഒളിമ്പിക്സിൽ സ്വർണം നേടിയ മിറിയം ഗബ്രിയേൽ മോർട്ടിമർ ഇന്ത്യയിൽ എത്തി. അവരുടെ നേട്ടം ആഘോഷിക്കാൻ സർക്കാർ ഒരു പ്രത്യേക പരിപാടി സംഘടിപ്പിക്കുന്നു. 3. **മലയാളം കളി സമൂഹത്തിന് പിന്തുണ** കേരള സർക്കാർ മലയാളം കളി സമൂഹത്തിന് സാമ്പത്തിക സഹായം നൽകാൻ തീരുമാനിച്ചു. യുവാക്കളെ പ്രോത്സാഹിപ്പിക്കുന്നതിനായി പുതിയ പദ്ധതികൾ അവതരിപ്പിക്കും. 4. **അന്താരാഷ്ട്ര കപ്പ് ഫുട്ബോൾ മത്സരത്തിന് തയ്യാറെടുപ്പ്** ഇന്ത്യൻ ഫുട്ബോൾ ടീം അടുത്ത മാസം നടക്കുന്ന അന്താരാഷ്ട്ര കപ്പിനായി തീവ്ര പരിശീലനം ആരംഭിച്ചു. ടീമിന്റെ പ്രകടനത്തിൽ കൂടുതൽ ശ്രദ്ധ കേന്ദ്രീകരിക്കാൻ പരിശീലകർ തയ്യാറെടുക്കുന്നു. 5. **പാരാലിമ്പിക് താരത്തിനുള്ള പുരസ്കാരം** ടോക്കിയോ പാരാലിമ്പിക്സിൽ സ്വർണം നേടിയ പാരാലിമ്പിക് താരം ദീപ്തി വർമ്മയ്ക്ക് സർക്കാർ പ്രത്യേക പുരസ്കാരം പ്രഖ്യാപിച്ചു.,1,sarvam
"കേരളത്തിലെ കർഷകർക്ക് പുതിയ സംരംഭങ്ങൾ ആരംഭിക്കാനുള്ള അവസരം നൽകുന്ന കർഷക വിപണി പദ്ധതിയുടെ ഉദ്ഘാടനം ഇന്ന് സംസ്ഥാനത്തെ വിവിധ കേന്ദ്രങ്ങളിൽ നടന്നുവെന്ന് കൃഷി മന്ത്രി അറിയിച്ചു. കർഷകർക്ക് നിക്ഷേപങ്ങൾ നേടാനും ഉല്പന്നങ്ങൾ വിൽക്കാനും സഹായിക്കുന്ന ഈ പദ്ധതി, രാജ്യത്തെ കൃഷി വികസനത്തിന് വലിയ പങ്കുവഹിക്കും.",2,openai
പ്രേക്ഷകർക്ക് പ്രിയങ്കരമായ 'കരിക്ക് ഫ്ലിക്സ്' പുതിയ വെബ് സീരീസുമായി എത്താൻ ഒരുങ്ങുന്നു. 'കരിക്ക്' ടീമിന്റെ സ്ഥിരം നർമ്മവും പുതുമയും നിറഞ്ഞ കഥാപാത്രങ്ങളും ഈ സീരീസിലും ഉണ്ടാകുമെന്നാണ് സൂചന. സീരീസിന്റെ പ്രൊമോ വീഡിയോ ഇതിനോടകം സാമൂഹിക മാധ്യമങ്ങളിൽ വൈറലായി കഴിഞ്ഞു. ഈ മാസം അവസാനത്തോടെ സീരീസ് സ്ട്രീമിംഗ് ആരംഭിക്കും.,0,gemini
"മലയാള സിനിമയിലെ പ്രശസ്ത നടി അനു സിത്താരയ്ക്ക് പുതിയ വേഷം. അടുത്തിടെ പുറത്തിറക്കിയ ‘കാവ്യലുചേർത്ത്’ എന്ന സിനിമയിൽ പ്രധാന കഥാപാത്രത്തെ അവതരിപ്പിക്കുന്ന她, നായകനായ ദിലീപിന്റെ കൂട്ടുകാരിയായി എത്തുന്നു. ഈ ചിത്രം നവംബർ 10-ന് തീയറ്ററുകളിലേക്ക് എത്തും. അനു, തന്റെ താൽക്കാലിക ഇടവേളയ്ക്കുശേഷം വീണ്ടും വലിയ സ്ക്രീനിൽ തിരിച്ചെത്തുന്നത് ഇതു കൊണ്ട് ആണ്. ആരാധകർ ഇതിനായി കാത്തിരിക്കുന്നു.",0,openai
ഒരു പ്രശസ്തമായ ഹോളിവുഡ് താരം ഇന്ത്യയിൽ ഒരു പരിപാടി നടത്താൻ വരുന്നു. ഈ പരിപാടിയിൽ നിരവധി ആളുകൾ പങ്കെടുക്കാൻ താൽപ്പര്യപ്പെടുന്നുണ്ട്.,0,sarvam
